Offspring,Male,Female,Actual,F.ImmiOrNatal,GeneticR,PedigreeCategory
Ind0323,Ind0366,Ind0087,FALSE,Immigrant,0.01025,NA
Ind0323,Ind0369,Ind0087,FALSE,Immigrant,0.026804,NA
Ind0328,Ind0001,Ind0246,FALSE,Natal,0.032356,NA
Ind0328,Ind0027,Ind0246,FALSE,Natal,0.005706,NA
Ind0328,Ind0029,Ind0246,FALSE,Natal,0.02035,NA
Ind0328,Ind0034,Ind0246,FALSE,Natal,0.000417,NA
Ind0328,Ind0052,Ind0246,FALSE,Natal,0.012336,NA
Ind0328,Ind0057,Ind0246,FALSE,Natal,0.007816,NA
Ind0328,Ind0067,Ind0246,FALSE,Natal,0.010088,NA
Ind0328,Ind0068,Ind0246,FALSE,Natal,5e-06,NA
Ind0328,Ind0094,Ind0246,FALSE,Natal,0.004259,NA
Ind0328,Ind0120,Ind0246,FALSE,Natal,0.007285,NA
Ind0328,Ind0140,Ind0246,FALSE,Natal,0.014155,NA
Ind0328,Ind0141,Ind0246,TRUE,Natal,0.050878,NA
Ind0328,Ind0150,Ind0246,FALSE,Natal,0.008686,NA
Ind0328,Ind0156,Ind0246,FALSE,Natal,1.8e-05,NA
Ind0328,Ind0170,Ind0246,FALSE,Natal,0.002667,NA
Ind0328,Ind0175,Ind0246,FALSE,Natal,0.03701,NA
Ind0328,Ind0186,Ind0246,FALSE,Natal,0.00964,NA
Ind0328,Ind0228,Ind0246,FALSE,Natal,2.4e-05,NA
Ind0328,Ind0231,Ind0246,FALSE,Natal,5.8e-05,NA
Ind0328,Ind0251,Ind0246,FALSE,Natal,0.002557,NA
Ind0328,Ind0255,Ind0246,FALSE,Natal,0.003539,NA
Ind0328,Ind0257,Ind0246,FALSE,Natal,4e-06,NA
Ind0328,Ind0258,Ind0246,FALSE,Natal,0.012764,NA
Ind0328,Ind0260,Ind0246,FALSE,Natal,0.011434,NA
Ind0328,Ind0262,Ind0246,FALSE,Natal,0.018253,NA
Ind0328,Ind0274,Ind0246,FALSE,Natal,0.012668,NA
Ind0328,Ind0282,Ind0246,FALSE,Natal,0.007857,NA
Ind0328,Ind0286,Ind0246,FALSE,Natal,0.01071,NA
Ind0328,Ind0290,Ind0246,FALSE,Natal,0.002499,NA
Ind0328,Ind0297,Ind0246,FALSE,Natal,0.015818,NA
Ind0328,Ind0301,Ind0246,FALSE,Natal,0.010854,NA
Ind0328,Ind0332,Ind0246,FALSE,Natal,0.098141,HPN
Ind0328,Ind0364,Ind0246,FALSE,Natal,0.008839,NA
Ind0328,Ind0365,Ind0246,FALSE,Natal,0.0107,NA
Ind0328,Ind0366,Ind0246,FALSE,Natal,2e-06,NA
Ind0328,Ind0369,Ind0246,FALSE,Natal,0.007127,NA
Ind0335,Ind0001,Ind0266,FALSE,Natal,0.030535,NA
Ind0335,Ind0027,Ind0266,FALSE,Natal,0.026661,NA
Ind0335,Ind0029,Ind0266,FALSE,Natal,0.025042,NA
Ind0335,Ind0034,Ind0266,FALSE,Natal,0.113489,NA
Ind0335,Ind0052,Ind0266,FALSE,Natal,3e-06,NA
Ind0335,Ind0057,Ind0266,FALSE,Natal,0.026702,NA
Ind0335,Ind0067,Ind0266,FALSE,Natal,0.005035,NA
Ind0335,Ind0068,Ind0266,FALSE,Natal,0.018558,NA
Ind0335,Ind0094,Ind0266,FALSE,Natal,0.045312,NA
Ind0335,Ind0120,Ind0266,FALSE,Natal,9.5e-05,NA
Ind0335,Ind0140,Ind0266,FALSE,Natal,1e-06,NA
Ind0335,Ind0141,Ind0266,FALSE,Natal,0.012106,NA
Ind0335,Ind0150,Ind0266,FALSE,Natal,0.010837,NA
Ind0335,Ind0156,Ind0266,FALSE,Natal,0.011386,NA
Ind0335,Ind0170,Ind0266,FALSE,Natal,0.007531,NA
Ind0335,Ind0175,Ind0266,FALSE,Natal,0.239684,HS
Ind0335,Ind0186,Ind0266,FALSE,Natal,0.011732,NA
Ind0335,Ind0228,Ind0266,FALSE,Natal,0.003714,NA
Ind0335,Ind0231,Ind0266,FALSE,Natal,0.004415,NA
Ind0335,Ind0251,Ind0266,FALSE,Natal,0.000994,NA
Ind0335,Ind0255,Ind0266,FALSE,Natal,0.003024,NA
Ind0335,Ind0257,Ind0266,FALSE,Natal,0.000142,NA
Ind0335,Ind0258,Ind0266,FALSE,Natal,0.012261,NA
Ind0335,Ind0260,Ind0266,FALSE,Natal,0.114969,NA
Ind0335,Ind0262,Ind0266,FALSE,Natal,0.068875,NA
Ind0335,Ind0274,Ind0266,FALSE,Natal,0.022991,NA
Ind0335,Ind0282,Ind0266,FALSE,Natal,0.010553,NA
Ind0335,Ind0286,Ind0266,FALSE,Natal,0.271108,HS
Ind0335,Ind0290,Ind0266,FALSE,Natal,0.011116,NA
Ind0335,Ind0297,Ind0266,FALSE,Natal,2.6e-05,NA
Ind0335,Ind0301,Ind0266,FALSE,Natal,0.007565,NA
Ind0335,Ind0332,Ind0266,FALSE,Natal,0.030639,NA
Ind0335,Ind0364,Ind0266,FALSE,Natal,0.01152,NA
Ind0335,Ind0365,Ind0266,FALSE,Natal,0.030873,NA
Ind0335,Ind0366,Ind0266,TRUE,Natal,0.001524,NA
Ind0335,Ind0369,Ind0266,FALSE,Natal,0.01857,NA
Ind0337,Ind0001,Ind0041,FALSE,Natal,0.019885,NA
Ind0337,Ind0026,Ind0041,FALSE,Natal,0.035266,NA
Ind0337,Ind0027,Ind0041,FALSE,Natal,2.6e-05,NA
Ind0337,Ind0029,Ind0041,FALSE,Natal,0.000382,NA
Ind0337,Ind0044,Ind0041,FALSE,Natal,0.018741,NA
Ind0337,Ind0045,Ind0041,FALSE,Natal,0.263816,HS
Ind0337,Ind0052,Ind0041,FALSE,Natal,0.118992,NA
Ind0337,Ind0057,Ind0041,FALSE,Natal,0.012936,NA
Ind0337,Ind0067,Ind0041,FALSE,Natal,0.053725,NA
Ind0337,Ind0068,Ind0041,FALSE,Natal,0.23337,NA
Ind0337,Ind0080,Ind0041,FALSE,Natal,1.6e-05,NA
Ind0337,Ind0094,Ind0041,FALSE,Natal,0.001099,NA
Ind0337,Ind0117,Ind0041,FALSE,Natal,0.078291,NA
Ind0337,Ind0120,Ind0041,FALSE,Natal,0.007572,NA
Ind0337,Ind0140,Ind0041,FALSE,Natal,0.06675,NA
Ind0337,Ind0141,Ind0041,TRUE,Natal,3.6e-05,NA
Ind0337,Ind0150,Ind0041,FALSE,Natal,0.006948,NA
Ind0337,Ind0156,Ind0041,FALSE,Natal,0.001102,NA
Ind0337,Ind0170,Ind0041,FALSE,Natal,0.004519,NA
Ind0337,Ind0175,Ind0041,FALSE,Natal,0.036246,NA
Ind0337,Ind0186,Ind0041,FALSE,Natal,0.000226,NA
Ind0337,Ind0231,Ind0041,FALSE,Natal,0.031932,NA
Ind0337,Ind0251,Ind0041,FALSE,Natal,1.3e-05,NA
Ind0337,Ind0255,Ind0041,FALSE,Natal,9.5e-05,NA
Ind0337,Ind0257,Ind0041,FALSE,Natal,0.000112,NA
Ind0337,Ind0258,Ind0041,FALSE,Natal,1.2e-05,NA
Ind0337,Ind0260,Ind0041,FALSE,Natal,0.049161,NA
Ind0337,Ind0262,Ind0041,FALSE,Natal,0.00441,NA
Ind0337,Ind0274,Ind0041,FALSE,Natal,0.025946,NA
Ind0337,Ind0286,Ind0041,FALSE,Natal,0.031955,NA
Ind0337,Ind0290,Ind0041,FALSE,Natal,0.055985,NA
Ind0337,Ind0297,Ind0041,FALSE,Natal,0.037544,NA
Ind0337,Ind0301,Ind0041,FALSE,Natal,0.050251,NA
Ind0337,Ind0332,Ind0041,FALSE,Natal,0.019177,NA
Ind0337,Ind0364,Ind0041,FALSE,Natal,0.002437,NA
Ind0337,Ind0366,Ind0041,FALSE,Natal,1e-05,NA
Ind0337,Ind0369,Ind0041,FALSE,Natal,1.1e-05,NA
Ind0339,Ind0027,Ind0003,FALSE,Immigrant,0.032303,NA
Ind0339,Ind0029,Ind0003,FALSE,Immigrant,0.008813,NA
Ind0339,Ind0034,Ind0003,FALSE,Immigrant,6e-06,NA
Ind0339,Ind0052,Ind0003,FALSE,Immigrant,0.061277,NA
Ind0339,Ind0067,Ind0003,FALSE,Immigrant,0.05555,NA
Ind0339,Ind0068,Ind0003,FALSE,Immigrant,7e-05,NA
Ind0339,Ind0094,Ind0003,FALSE,Immigrant,0.054791,NA
Ind0339,Ind0120,Ind0003,FALSE,Immigrant,0.021835,NA
Ind0339,Ind0140,Ind0003,FALSE,Immigrant,0.005986,NA
Ind0339,Ind0141,Ind0003,FALSE,Immigrant,0.006723,NA
Ind0339,Ind0150,Ind0003,FALSE,Immigrant,0.016148,NA
Ind0339,Ind0156,Ind0003,FALSE,Immigrant,0.00718,NA
Ind0339,Ind0170,Ind0003,FALSE,Immigrant,3e-06,NA
Ind0339,Ind0175,Ind0003,FALSE,Immigrant,0.031987,NA
Ind0339,Ind0186,Ind0003,FALSE,Immigrant,0.00119,NA
Ind0339,Ind0228,Ind0003,FALSE,Immigrant,0.000505,NA
Ind0339,Ind0251,Ind0003,FALSE,Immigrant,0.014768,NA
Ind0339,Ind0255,Ind0003,FALSE,Immigrant,0.008312,NA
Ind0339,Ind0257,Ind0003,FALSE,Immigrant,1.1e-05,NA
Ind0339,Ind0258,Ind0003,FALSE,Immigrant,0.0032,NA
Ind0339,Ind0260,Ind0003,TRUE,Immigrant,0.000212,NA
Ind0339,Ind0262,Ind0003,FALSE,Immigrant,0.084118,NA
Ind0339,Ind0274,Ind0003,FALSE,Immigrant,0.018819,NA
Ind0339,Ind0282,Ind0003,FALSE,Immigrant,0.002337,NA
Ind0339,Ind0286,Ind0003,FALSE,Immigrant,0.008011,NA
Ind0339,Ind0290,Ind0003,FALSE,Immigrant,0.018702,NA
Ind0339,Ind0297,Ind0003,FALSE,Immigrant,0.030379,NA
Ind0339,Ind0301,Ind0003,FALSE,Immigrant,0.042731,NA
Ind0339,Ind0332,Ind0003,FALSE,Immigrant,0.014914,NA
Ind0339,Ind0364,Ind0003,FALSE,Immigrant,1.6e-05,NA
Ind0339,Ind0365,Ind0003,FALSE,Immigrant,0.035975,NA
Ind0339,Ind0366,Ind0003,FALSE,Immigrant,1e-05,NA
Ind0350,Ind0001,Ind0324,FALSE,Immigrant,0.016284,NA
Ind0350,Ind0026,Ind0324,FALSE,Immigrant,0.001808,NA
Ind0350,Ind0027,Ind0324,FALSE,Immigrant,1e-06,NA
Ind0350,Ind0029,Ind0324,FALSE,Immigrant,0.016358,NA
Ind0350,Ind0040,Ind0324,FALSE,Immigrant,0.011887,NA
Ind0350,Ind0044,Ind0324,FALSE,Immigrant,0.001513,NA
Ind0350,Ind0045,Ind0324,FALSE,Immigrant,0.023491,NA
Ind0350,Ind0052,Ind0324,FALSE,Immigrant,0.015402,NA
Ind0350,Ind0057,Ind0324,FALSE,Immigrant,0.027872,NA
Ind0350,Ind0067,Ind0324,FALSE,Immigrant,0.00019,NA
Ind0350,Ind0068,Ind0324,FALSE,Immigrant,0.033968,NA
Ind0350,Ind0080,Ind0324,FALSE,Immigrant,0.006782,NA
Ind0350,Ind0088,Ind0324,FALSE,Immigrant,4e-06,NA
Ind0350,Ind0094,Ind0324,FALSE,Immigrant,1.5e-05,NA
Ind0350,Ind0102,Ind0324,FALSE,Immigrant,0.000213,NA
Ind0350,Ind0108,Ind0324,FALSE,Immigrant,0.011124,NA
Ind0350,Ind0117,Ind0324,FALSE,Immigrant,0.028667,NA
Ind0350,Ind0120,Ind0324,FALSE,Immigrant,0.001679,NA
Ind0350,Ind0129,Ind0324,FALSE,Immigrant,0.015867,NA
Ind0350,Ind0140,Ind0324,FALSE,Immigrant,0.000138,NA
Ind0350,Ind0141,Ind0324,FALSE,Immigrant,7e-06,NA
Ind0350,Ind0150,Ind0324,FALSE,Immigrant,0.032978,NA
Ind0350,Ind0170,Ind0324,FALSE,Immigrant,0.01439,NA
Ind0350,Ind0175,Ind0324,FALSE,Immigrant,2.5e-05,NA
Ind0350,Ind0186,Ind0324,FALSE,Immigrant,0.001679,NA
Ind0350,Ind0188,Ind0324,FALSE,Immigrant,0.050394,NA
Ind0350,Ind0231,Ind0324,FALSE,Immigrant,0.000226,NA
Ind0350,Ind0251,Ind0324,FALSE,Immigrant,0.033322,NA
Ind0350,Ind0255,Ind0324,FALSE,Immigrant,0.004597,NA
Ind0350,Ind0257,Ind0324,FALSE,Immigrant,0.044108,NA
Ind0350,Ind0258,Ind0324,FALSE,Immigrant,0.001108,NA
Ind0350,Ind0260,Ind0324,FALSE,Immigrant,0.000182,NA
Ind0350,Ind0261,Ind0324,FALSE,Immigrant,2e-06,NA
Ind0350,Ind0273,Ind0324,FALSE,Immigrant,2e-06,NA
Ind0350,Ind0276,Ind0324,FALSE,Immigrant,0.009079,NA
Ind0350,Ind0286,Ind0324,TRUE,Immigrant,0.01415,NA
Ind0350,Ind0287,Ind0324,FALSE,Immigrant,4.8e-05,NA
Ind0350,Ind0297,Ind0324,FALSE,Immigrant,0.007524,NA
Ind0350,Ind0301,Ind0324,FALSE,Immigrant,1.8e-05,NA
Ind0350,Ind0364,Ind0324,FALSE,Immigrant,3e-06,NA
Ind0350,Ind0366,Ind0324,FALSE,Immigrant,0.025935,NA
Ind0350,Ind0369,Ind0324,FALSE,Immigrant,7.3e-05,NA
Ind0350,Ind0372,Ind0324,FALSE,Immigrant,0.001852,NA
Ind0353,Ind0001,Ind0060,FALSE,Natal,0.484205,PO
Ind0353,Ind0027,Ind0060,FALSE,Natal,2e-06,NA
Ind0353,Ind0029,Ind0060,FALSE,Natal,0.021921,NA
Ind0353,Ind0034,Ind0060,FALSE,Natal,0.025692,NA
Ind0353,Ind0052,Ind0060,FALSE,Natal,0.009095,NA
Ind0353,Ind0057,Ind0060,FALSE,Natal,0.046776,NA
Ind0353,Ind0067,Ind0060,FALSE,Natal,0.015972,NA
Ind0353,Ind0068,Ind0060,FALSE,Natal,5.1e-05,NA
Ind0353,Ind0094,Ind0060,FALSE,Natal,0.000168,NA
Ind0353,Ind0120,Ind0060,FALSE,Natal,0.001796,NA
Ind0353,Ind0140,Ind0060,FALSE,Natal,0.015334,NA
Ind0353,Ind0141,Ind0060,FALSE,Natal,0.013698,NA
Ind0353,Ind0150,Ind0060,FALSE,Natal,0.010692,NA
Ind0353,Ind0156,Ind0060,FALSE,Natal,0.067972,NA
Ind0353,Ind0170,Ind0060,FALSE,Natal,0.082316,NA
Ind0353,Ind0175,Ind0060,FALSE,Natal,0.020347,NA
Ind0353,Ind0186,Ind0060,TRUE,Natal,5.1e-05,NA
Ind0353,Ind0228,Ind0060,FALSE,Natal,0.011412,NA
Ind0353,Ind0231,Ind0060,FALSE,Natal,0.054346,NA
Ind0353,Ind0251,Ind0060,FALSE,Natal,0.005207,NA
Ind0353,Ind0255,Ind0060,FALSE,Natal,4.1e-05,NA
Ind0353,Ind0257,Ind0060,FALSE,Natal,0.000146,NA
Ind0353,Ind0258,Ind0060,FALSE,Natal,0.045172,NA
Ind0353,Ind0260,Ind0060,FALSE,Natal,0.011478,NA
Ind0353,Ind0262,Ind0060,FALSE,Natal,0.006226,NA
Ind0353,Ind0274,Ind0060,FALSE,Natal,0.036038,NA
Ind0353,Ind0282,Ind0060,FALSE,Natal,0.009479,NA
Ind0353,Ind0286,Ind0060,FALSE,Natal,0.016024,NA
Ind0353,Ind0290,Ind0060,FALSE,Natal,0.007996,NA
Ind0353,Ind0297,Ind0060,FALSE,Natal,0.001937,NA
Ind0353,Ind0301,Ind0060,FALSE,Natal,0.009585,NA
Ind0353,Ind0332,Ind0060,FALSE,Natal,0.021255,NA
Ind0353,Ind0364,Ind0060,FALSE,Natal,0.009277,NA
Ind0353,Ind0365,Ind0060,FALSE,Natal,0.045903,NA
Ind0353,Ind0366,Ind0060,FALSE,Natal,0.002384,NA
Ind0353,Ind0369,Ind0060,FALSE,Natal,0.000117,NA
Ind0354,Ind0001,Ind0143,FALSE,Immigrant,0.007616,NA
Ind0354,Ind0026,Ind0143,FALSE,Immigrant,0.017118,NA
Ind0354,Ind0027,Ind0143,FALSE,Immigrant,0.05125,NA
Ind0354,Ind0029,Ind0143,FALSE,Immigrant,0.020897,NA
Ind0354,Ind0034,Ind0143,FALSE,Immigrant,0.004822,NA
Ind0354,Ind0044,Ind0143,FALSE,Immigrant,0.004378,NA
Ind0354,Ind0045,Ind0143,FALSE,Immigrant,0.028436,NA
Ind0354,Ind0052,Ind0143,FALSE,Immigrant,0.009171,NA
Ind0354,Ind0057,Ind0143,FALSE,Immigrant,0.003183,NA
Ind0354,Ind0067,Ind0143,FALSE,Immigrant,0.004317,NA
Ind0354,Ind0068,Ind0143,FALSE,Immigrant,0.012243,NA
Ind0354,Ind0080,Ind0143,FALSE,Immigrant,0.011158,NA
Ind0354,Ind0094,Ind0143,FALSE,Immigrant,0.000228,NA
Ind0354,Ind0117,Ind0143,FALSE,Immigrant,0.023166,NA
Ind0354,Ind0120,Ind0143,FALSE,Immigrant,0.033038,NA
Ind0354,Ind0140,Ind0143,FALSE,Immigrant,0.001071,NA
Ind0354,Ind0141,Ind0143,FALSE,Immigrant,0,NA
Ind0354,Ind0150,Ind0143,FALSE,Immigrant,0.022842,NA
Ind0354,Ind0156,Ind0143,FALSE,Immigrant,1e-06,NA
Ind0354,Ind0170,Ind0143,FALSE,Immigrant,6.8e-05,NA
Ind0354,Ind0175,Ind0143,FALSE,Immigrant,0.011641,NA
Ind0354,Ind0186,Ind0143,FALSE,Immigrant,0.07769,NA
Ind0354,Ind0228,Ind0143,FALSE,Immigrant,0.01367,NA
Ind0354,Ind0231,Ind0143,FALSE,Immigrant,0.000528,NA
Ind0354,Ind0251,Ind0143,FALSE,Immigrant,1e-06,NA
Ind0354,Ind0255,Ind0143,FALSE,Immigrant,6.9e-05,NA
Ind0354,Ind0257,Ind0143,FALSE,Immigrant,0.007921,NA
Ind0354,Ind0258,Ind0143,FALSE,Immigrant,0.000162,NA
Ind0354,Ind0260,Ind0143,FALSE,Immigrant,0.01333,NA
Ind0354,Ind0262,Ind0143,FALSE,Immigrant,0.014403,NA
Ind0354,Ind0274,Ind0143,FALSE,Immigrant,0.022674,NA
Ind0354,Ind0282,Ind0143,FALSE,Immigrant,3e-06,NA
Ind0354,Ind0286,Ind0143,FALSE,Immigrant,0.027238,NA
Ind0354,Ind0290,Ind0143,FALSE,Immigrant,0.023801,NA
Ind0354,Ind0297,Ind0143,TRUE,Immigrant,0.000143,NA
Ind0354,Ind0301,Ind0143,FALSE,Immigrant,0.000275,NA
Ind0354,Ind0332,Ind0143,FALSE,Immigrant,0.000121,NA
Ind0354,Ind0364,Ind0143,FALSE,Immigrant,0.035504,NA
Ind0354,Ind0365,Ind0143,FALSE,Immigrant,0.025205,NA
Ind0354,Ind0366,Ind0143,FALSE,Immigrant,4.3e-05,NA
Ind0354,Ind0369,Ind0143,FALSE,Immigrant,0.020375,NA
Ind0356,Ind0001,Ind0289,FALSE,Immigrant,0.015836,NA
Ind0356,Ind0027,Ind0289,FALSE,Immigrant,0.035512,NA
Ind0356,Ind0029,Ind0289,FALSE,Immigrant,0.011739,NA
Ind0356,Ind0034,Ind0289,FALSE,Immigrant,0.025544,NA
Ind0356,Ind0052,Ind0289,FALSE,Immigrant,0.033574,NA
Ind0356,Ind0057,Ind0289,FALSE,Immigrant,0.006027,NA
Ind0356,Ind0067,Ind0289,FALSE,Immigrant,0.02004,NA
Ind0356,Ind0068,Ind0289,FALSE,Immigrant,2e-06,NA
Ind0356,Ind0094,Ind0289,FALSE,Immigrant,0.007232,NA
Ind0356,Ind0120,Ind0289,FALSE,Immigrant,0.000117,NA
Ind0356,Ind0140,Ind0289,FALSE,Immigrant,0.011815,NA
Ind0356,Ind0141,Ind0289,FALSE,Immigrant,0.004593,NA
Ind0356,Ind0150,Ind0289,FALSE,Immigrant,0.021839,NA
Ind0356,Ind0156,Ind0289,FALSE,Immigrant,4e-06,NA
Ind0356,Ind0170,Ind0289,FALSE,Immigrant,1e-05,NA
Ind0356,Ind0175,Ind0289,FALSE,Immigrant,0.0168,NA
Ind0356,Ind0186,Ind0289,FALSE,Immigrant,6.8e-05,NA
Ind0356,Ind0228,Ind0289,FALSE,Immigrant,8e-06,NA
Ind0356,Ind0231,Ind0289,FALSE,Immigrant,0.002468,NA
Ind0356,Ind0251,Ind0289,FALSE,Immigrant,7e-06,NA
Ind0356,Ind0255,Ind0289,FALSE,Immigrant,1e-06,NA
Ind0356,Ind0257,Ind0289,FALSE,Immigrant,0.007669,NA
Ind0356,Ind0258,Ind0289,FALSE,Immigrant,1e-06,NA
Ind0356,Ind0260,Ind0289,FALSE,Immigrant,0.017759,NA
Ind0356,Ind0262,Ind0289,FALSE,Immigrant,0.00584,NA
Ind0356,Ind0274,Ind0289,FALSE,Immigrant,0.007706,NA
Ind0356,Ind0282,Ind0289,FALSE,Immigrant,0.014335,NA
Ind0356,Ind0286,Ind0289,FALSE,Immigrant,0.017458,NA
Ind0356,Ind0290,Ind0289,FALSE,Immigrant,0.022154,NA
Ind0356,Ind0297,Ind0289,FALSE,Immigrant,0.000183,NA
Ind0356,Ind0301,Ind0289,FALSE,Immigrant,0.004532,NA
Ind0356,Ind0332,Ind0289,FALSE,Immigrant,2.2e-05,NA
Ind0356,Ind0364,Ind0289,FALSE,Immigrant,0.009064,NA
Ind0356,Ind0365,Ind0289,FALSE,Immigrant,3.1e-05,NA
Ind0356,Ind0366,Ind0289,TRUE,Immigrant,4.3e-05,NA
Ind0356,Ind0369,Ind0289,FALSE,Immigrant,0.010907,NA
Ind0358,Ind0001,Ind0031,FALSE,Immigrant,0.01649,NA
Ind0358,Ind0026,Ind0031,FALSE,Immigrant,0.022704,NA
Ind0358,Ind0027,Ind0031,FALSE,Immigrant,0.022548,NA
Ind0358,Ind0029,Ind0031,FALSE,Immigrant,0.013786,NA
Ind0358,Ind0044,Ind0031,FALSE,Immigrant,0.143536,NA
Ind0358,Ind0045,Ind0031,FALSE,Immigrant,0.013951,NA
Ind0358,Ind0052,Ind0031,FALSE,Immigrant,0.007377,NA
Ind0358,Ind0057,Ind0031,FALSE,Immigrant,0.003263,NA
Ind0358,Ind0067,Ind0031,FALSE,Immigrant,0.015295,NA
Ind0358,Ind0068,Ind0031,FALSE,Immigrant,6e-06,NA
Ind0358,Ind0080,Ind0031,FALSE,Immigrant,4.2e-05,NA
Ind0358,Ind0094,Ind0031,FALSE,Immigrant,8e-06,NA
Ind0358,Ind0117,Ind0031,FALSE,Immigrant,0.012498,NA
Ind0358,Ind0120,Ind0031,FALSE,Immigrant,0.123027,NA
Ind0358,Ind0140,Ind0031,FALSE,Immigrant,0.007313,NA
Ind0358,Ind0141,Ind0031,FALSE,Immigrant,0.011944,NA
Ind0358,Ind0150,Ind0031,FALSE,Immigrant,0.000596,NA
Ind0358,Ind0156,Ind0031,FALSE,Immigrant,0.014943,NA
Ind0358,Ind0170,Ind0031,FALSE,Immigrant,5.1e-05,NA
Ind0358,Ind0175,Ind0031,FALSE,Immigrant,0.017912,NA
Ind0358,Ind0186,Ind0031,FALSE,Immigrant,0.00456,NA
Ind0358,Ind0231,Ind0031,FALSE,Immigrant,0.022586,NA
Ind0358,Ind0251,Ind0031,FALSE,Immigrant,0.01105,NA
Ind0358,Ind0255,Ind0031,FALSE,Immigrant,6e-06,NA
Ind0358,Ind0257,Ind0031,FALSE,Immigrant,0.000134,NA
Ind0358,Ind0258,Ind0031,FALSE,Immigrant,0.014686,NA
Ind0358,Ind0260,Ind0031,FALSE,Immigrant,1.1e-05,NA
Ind0358,Ind0262,Ind0031,FALSE,Immigrant,0.00015,NA
Ind0358,Ind0274,Ind0031,FALSE,Immigrant,0.013038,NA
Ind0358,Ind0286,Ind0031,FALSE,Immigrant,0.006606,NA
Ind0358,Ind0290,Ind0031,FALSE,Immigrant,0.015151,NA
Ind0358,Ind0297,Ind0031,FALSE,Immigrant,0.001195,NA
Ind0358,Ind0301,Ind0031,FALSE,Immigrant,0.023065,NA
Ind0358,Ind0332,Ind0031,FALSE,Immigrant,0.001618,NA
Ind0358,Ind0364,Ind0031,FALSE,Immigrant,0.028227,NA
Ind0358,Ind0366,Ind0031,TRUE,Immigrant,3.6e-05,NA
Ind0358,Ind0369,Ind0031,FALSE,Immigrant,0.028832,NA
Ind0367,Ind0001,Ind0130,FALSE,Unknown,0.018831,NA
Ind0367,Ind0026,Ind0130,FALSE,Unknown,0.00672,NA
Ind0367,Ind0027,Ind0130,FALSE,Unknown,0.035259,NA
Ind0367,Ind0029,Ind0130,FALSE,Unknown,0.01598,NA
Ind0367,Ind0044,Ind0130,FALSE,Unknown,0.011699,NA
Ind0367,Ind0045,Ind0130,FALSE,Unknown,6e-06,NA
Ind0367,Ind0052,Ind0130,FALSE,Unknown,2e-06,NA
Ind0367,Ind0057,Ind0130,FALSE,Unknown,0.015005,NA
Ind0367,Ind0067,Ind0130,FALSE,Unknown,0.027949,NA
Ind0367,Ind0068,Ind0130,FALSE,Unknown,6e-06,NA
Ind0367,Ind0080,Ind0130,FALSE,Unknown,0.000907,NA
Ind0367,Ind0094,Ind0130,FALSE,Unknown,7e-06,NA
Ind0367,Ind0117,Ind0130,FALSE,Unknown,0.041872,NA
Ind0367,Ind0120,Ind0130,FALSE,Unknown,0.010737,NA
Ind0367,Ind0140,Ind0130,FALSE,Unknown,0.000135,NA
Ind0367,Ind0141,Ind0130,FALSE,Unknown,5e-06,NA
Ind0367,Ind0150,Ind0130,FALSE,Unknown,4.5e-05,NA
Ind0367,Ind0156,Ind0130,FALSE,Unknown,0.014826,NA
Ind0367,Ind0170,Ind0130,FALSE,Unknown,0.013809,NA
Ind0367,Ind0175,Ind0130,FALSE,Unknown,0.012441,NA
Ind0367,Ind0186,Ind0130,FALSE,Unknown,0.003971,NA
Ind0367,Ind0231,Ind0130,FALSE,Unknown,0.00012,NA
Ind0367,Ind0251,Ind0130,FALSE,Unknown,0.017895,NA
Ind0367,Ind0255,Ind0130,FALSE,Unknown,1e-06,NA
Ind0367,Ind0257,Ind0130,FALSE,Unknown,0.011435,NA
Ind0367,Ind0258,Ind0130,FALSE,Unknown,0.000841,NA
Ind0367,Ind0260,Ind0130,FALSE,Unknown,4e-06,NA
Ind0367,Ind0261,Ind0130,FALSE,Unknown,0.002554,NA
Ind0367,Ind0262,Ind0130,FALSE,Unknown,2e-05,NA
Ind0367,Ind0274,Ind0130,FALSE,Unknown,0.039154,NA
Ind0367,Ind0286,Ind0130,FALSE,Unknown,0.000107,NA
Ind0367,Ind0290,Ind0130,FALSE,Unknown,0.009302,NA
Ind0367,Ind0297,Ind0130,FALSE,Unknown,0.035796,NA
Ind0367,Ind0301,Ind0130,FALSE,Unknown,0.049674,NA
Ind0367,Ind0332,Ind0130,FALSE,Unknown,0.006106,NA
Ind0367,Ind0364,Ind0130,FALSE,Unknown,0.005154,NA
Ind0367,Ind0366,Ind0130,TRUE,Unknown,0.00046,NA
Ind0367,Ind0369,Ind0130,FALSE,Unknown,0.020467,NA
Ind0368,Ind0027,Ind0020,FALSE,Immigrant,6e-06,NA
Ind0368,Ind0029,Ind0020,FALSE,Immigrant,5e-06,NA
Ind0368,Ind0034,Ind0020,FALSE,Immigrant,0.008824,NA
Ind0368,Ind0052,Ind0020,FALSE,Immigrant,0.009052,NA
Ind0368,Ind0067,Ind0020,FALSE,Immigrant,0.001348,NA
Ind0368,Ind0068,Ind0020,FALSE,Immigrant,0.002017,NA
Ind0368,Ind0094,Ind0020,FALSE,Immigrant,1.9e-05,NA
Ind0368,Ind0120,Ind0020,FALSE,Immigrant,0.000117,NA
Ind0368,Ind0140,Ind0020,FALSE,Immigrant,0.005643,NA
Ind0368,Ind0141,Ind0020,FALSE,Immigrant,3.9e-05,NA
